LogID,CompanyID,WorkflowID,WorkflowName,TriggerType,StartTime,EndTime,Status,RecordsProcessed,ErrorMessage,DurationSeconds,CreatedAt
LOG-1355,COMP-0001,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-28 02:51:00,2024-04-28 02:53:00,Success,50,,120,2024-04-28 02:51:00
LOG-1356,COMP-0002,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-28 02:22:00,2024-04-28 02:22:15,Success,3,,15,2024-04-28 02:22:00
LOG-1357,COMP-0002,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-28 02:39:00,2024-04-28 02:39:45,Success,25,,45,2024-04-28 02:39:00
LOG-1358,COMP-0002,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-28 02:27:00,2024-04-28 02:28:00,Success,15,,60,2024-04-28 02:27:00
LOG-1359,COMP-0002,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-28 02:18:00,2024-04-28 02:20:30,Success,30,,150,2024-04-28 02:18:00
LOG-1360,COMP-0002,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-28 02:05:00,2024-04-28 02:07:00,Success,50,,120,2024-04-28 02:05:00
LOG-1361,COMP-0003,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-28 02:48:00,2024-04-28 02:48:15,Success,3,,15,2024-04-28 02:48:00
LOG-1362,COMP-0003,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-28 02:53:00,2024-04-28 02:53:45,Success,25,,45,2024-04-28 02:53:00
LOG-1363,COMP-0003,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-28 02:22:00,2024-04-28 02:23:00,Success,15,,60,2024-04-28 02:22:00
LOG-1364,COMP-0003,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-28 02:08:00,2024-04-28 02:10:30,Success,30,,150,2024-04-28 02:08:00
LOG-1365,COMP-0003,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-28 02:10:00,2024-04-28 02:12:00,Success,50,,120,2024-04-28 02:10:00
LOG-1366,COMP-0004,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-28 02:00:00,2024-04-28 02:00:15,Success,3,,15,2024-04-28 02:00:00
LOG-1367,COMP-0004,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-28 02:59:00,2024-04-28 02:59:45,Success,25,,45,2024-04-28 02:59:00
LOG-1368,COMP-0004,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-28 02:56:00,2024-04-28 02:57:00,Success,15,,60,2024-04-28 02:56:00
LOG-1369,COMP-0004,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-28 02:55:00,2024-04-28 02:57:30,Success,30,,150,2024-04-28 02:55:00
LOG-1370,COMP-0004,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-28 02:28:00,2024-04-28 02:30:00,Failed,0,Connection timeout,0,2024-04-28 02:28:00
LOG-1371,COMP-0005,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-28 02:19:00,2024-04-28 02:19:15,Success,3,,15,2024-04-28 02:19:00
LOG-1372,COMP-0005,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-28 02:42:00,2024-04-28 02:42:45,Success,25,,45,2024-04-28 02:42:00
LOG-1373,COMP-0005,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-28 02:44:00,2024-04-28 02:45:00,Success,15,,60,2024-04-28 02:44:00
LOG-1374,COMP-0005,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-28 02:37:00,2024-04-28 02:39:30,Success,30,,150,2024-04-28 02:37:00
LOG-1375,COMP-0005,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-28 02:20:00,2024-04-28 02:22:00,Success,50,,120,2024-04-28 02:20:00
LOG-1376,COMP-0006,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-28 02:52:00,2024-04-28 02:52:15,Success,3,,15,2024-04-28 02:52:00
LOG-1377,COMP-0006,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-28 02:13:00,2024-04-28 02:13:45,Success,25,,45,2024-04-28 02:13:00
LOG-1378,COMP-0006,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-28 02:52:00,2024-04-28 02:53:00,Success,15,,60,2024-04-28 02:52:00
LOG-1379,COMP-0006,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-28 02:17:00,2024-04-28 02:19:30,Success,30,,150,2024-04-28 02:17:00
LOG-1380,COMP-0006,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-28 02:32:00,2024-04-28 02:34:00,Success,50,,120,2024-04-28 02:32:00
LOG-1381,COMP-0007,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-28 02:45:00,2024-04-28 02:45:15,Success,3,,15,2024-04-28 02:45:00
LOG-1382,COMP-0007,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-28 02:43:00,2024-04-28 02:43:45,Failed,0,Connection timeout,0,2024-04-28 02:43:00
LOG-1383,COMP-0007,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-28 02:03:00,2024-04-28 02:04:00,Success,15,,60,2024-04-28 02:03:00
LOG-1384,COMP-0007,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-28 02:00:00,2024-04-28 02:02:30,Failed,0,Connection timeout,0,2024-04-28 02:00:00
LOG-1385,COMP-0007,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-28 02:06:00,2024-04-28 02:08:00,Success,50,,120,2024-04-28 02:06:00
LOG-1386,COMP-0008,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-28 02:45:00,2024-04-28 02:45:15,Success,3,,15,2024-04-28 02:45:00
LOG-1387,COMP-0008,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-28 02:40:00,2024-04-28 02:40:45,Success,25,,45,2024-04-28 02:40:00
LOG-1388,COMP-0008,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-28 02:28:00,2024-04-28 02:29:00,Success,15,,60,2024-04-28 02:28:00
LOG-1389,COMP-0008,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-28 02:04:00,2024-04-28 02:06:30,Success,30,,150,2024-04-28 02:04:00
LOG-1390,COMP-0008,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-28 02:15:00,2024-04-28 02:17:00,Success,50,,120,2024-04-28 02:15:00
LOG-1391,COMP-0009,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-28 02:17:00,2024-04-28 02:17:15,Failed,0,Connection timeout,0,2024-04-28 02:17:00
LOG-1392,COMP-0009,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-28 02:49:00,2024-04-28 02:49:45,Success,25,,45,2024-04-28 02:49:00
LOG-1393,COMP-0009,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-28 02:36:00,2024-04-28 02:37:00,Success,15,,60,2024-04-28 02:36:00
LOG-1394,COMP-0009,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-28 02:18:00,2024-04-28 02:20:30,Success,30,,150,2024-04-28 02:18:00
LOG-1395,COMP-0009,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-28 02:58:00,2024-04-28 03:00:00,Failed,0,Connection timeout,0,2024-04-28 02:58:00
LOG-1396,COMP-0010,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-28 02:11:00,2024-04-28 02:11:15,Success,3,,15,2024-04-28 02:11:00
LOG-1397,COMP-0010,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-28 02:57:00,2024-04-28 02:57:45,Success,25,,45,2024-04-28 02:57:00
LOG-1398,COMP-0010,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-28 02:56:00,2024-04-28 02:57:00,Success,15,,60,2024-04-28 02:56:00
LOG-1399,COMP-0010,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-28 02:20:00,2024-04-28 02:22:30,Success,30,,150,2024-04-28 02:20:00
LOG-1400,COMP-0010,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-28 02:49:00,2024-04-28 02:51:00,Success,50,,120,2024-04-28 02:49:00
LOG-1401,COMP-0001,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-29 02:56:00,2024-04-29 02:56:15,Success,3,,15,2024-04-29 02:56:00
LOG-1402,COMP-0001,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-29 02:34:00,2024-04-29 02:34:45,Success,25,,45,2024-04-29 02:34:00
LOG-1403,COMP-0001,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-29 02:13:00,2024-04-29 02:14:00,Success,15,,60,2024-04-29 02:13:00
LOG-1404,COMP-0001,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-29 02:43:00,2024-04-29 02:45:30,Success,30,,150,2024-04-29 02:43:00
LOG-1405,COMP-0001,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-29 02:30:00,2024-04-29 02:32:00,Success,50,,120,2024-04-29 02:30:00
LOG-1406,COMP-0002,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-29 02:55:00,2024-04-29 02:55:15,Success,3,,15,2024-04-29 02:55:00
LOG-1407,COMP-0002,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-29 02:31:00,2024-04-29 02:31:45,Success,25,,45,2024-04-29 02:31:00
LOG-1408,COMP-0002,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-29 02:35:00,2024-04-29 02:36:00,Success,15,,60,2024-04-29 02:35:00
LOG-1409,COMP-0002,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-29 02:13:00,2024-04-29 02:15:30,Success,30,,150,2024-04-29 02:13:00
LOG-1410,COMP-0002,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-29 02:08:00,2024-04-29 02:10:00,Failed,0,Connection timeout,0,2024-04-29 02:08:00
LOG-1411,COMP-0003,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-29 02:20:00,2024-04-29 02:20:15,Success,3,,15,2024-04-29 02:20:00
LOG-1412,COMP-0003,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-29 02:40:00,2024-04-29 02:40:45,Success,25,,45,2024-04-29 02:40:00
LOG-1413,COMP-0003,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-29 02:45:00,2024-04-29 02:46:00,Success,15,,60,2024-04-29 02:45:00
LOG-1414,COMP-0003,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-29 02:52:00,2024-04-29 02:54:30,Success,30,,150,2024-04-29 02:52:00
LOG-1415,COMP-0003,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-29 02:33:00,2024-04-29 02:35:00,Failed,0,Connection timeout,0,2024-04-29 02:33:00
LOG-1416,COMP-0004,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-29 02:56:00,2024-04-29 02:56:15,Success,3,,15,2024-04-29 02:56:00
LOG-1417,COMP-0004,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-29 02:04:00,2024-04-29 02:04:45,Success,25,,45,2024-04-29 02:04:00
LOG-1418,COMP-0004,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-29 02:55:00,2024-04-29 02:56:00,Success,15,,60,2024-04-29 02:55:00
LOG-1419,COMP-0004,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-29 02:29:00,2024-04-29 02:31:30,Success,30,,150,2024-04-29 02:29:00
LOG-1420,COMP-0004,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-29 02:43:00,2024-04-29 02:45:00,Success,50,,120,2024-04-29 02:43:00
LOG-1421,COMP-0005,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-29 02:50:00,2024-04-29 02:50:15,Success,3,,15,2024-04-29 02:50:00
LOG-1422,COMP-0005,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-29 02:04:00,2024-04-29 02:04:45,Success,25,,45,2024-04-29 02:04:00
LOG-1423,COMP-0005,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-29 02:59:00,2024-04-29 03:00:00,Success,15,,60,2024-04-29 02:59:00
LOG-1424,COMP-0005,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-29 02:46:00,2024-04-29 02:48:30,Failed,0,Connection timeout,0,2024-04-29 02:46:00
LOG-1425,COMP-0005,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-29 02:07:00,2024-04-29 02:09:00,Success,50,,120,2024-04-29 02:07:00
LOG-1426,COMP-0006,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-29 02:07:00,2024-04-29 02:07:15,Success,3,,15,2024-04-29 02:07:00
LOG-1427,COMP-0006,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-29 02:59:00,2024-04-29 02:59:45,Failed,0,Connection timeout,0,2024-04-29 02:59:00
LOG-1428,COMP-0006,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-29 02:16:00,2024-04-29 02:17:00,Success,15,,60,2024-04-29 02:16:00
LOG-1429,COMP-0006,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-29 02:41:00,2024-04-29 02:43:30,Success,30,,150,2024-04-29 02:41:00
LOG-1430,COMP-0006,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-29 02:06:00,2024-04-29 02:08:00,Failed,0,Connection timeout,0,2024-04-29 02:06:00
LOG-1431,COMP-0007,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-29 02:54:00,2024-04-29 02:54:15,Success,3,,15,2024-04-29 02:54:00
LOG-1432,COMP-0007,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-29 02:03:00,2024-04-29 02:03:45,Success,25,,45,2024-04-29 02:03:00
LOG-1433,COMP-0007,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-29 02:29:00,2024-04-29 02:30:00,Success,15,,60,2024-04-29 02:29:00
LOG-1434,COMP-0007,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-29 02:19:00,2024-04-29 02:21:30,Success,30,,150,2024-04-29 02:19:00
LOG-1435,COMP-0007,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-29 02:49:00,2024-04-29 02:51:00,Success,50,,120,2024-04-29 02:49:00
LOG-1436,COMP-0008,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-29 02:58:00,2024-04-29 02:58:15,Success,3,,15,2024-04-29 02:58:00
LOG-1437,COMP-0008,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-29 02:46:00,2024-04-29 02:46:45,Success,25,,45,2024-04-29 02:46:00
LOG-1438,COMP-0008,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-29 02:42:00,2024-04-29 02:43:00,Success,15,,60,2024-04-29 02:42:00
LOG-1439,COMP-0008,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-29 02:34:00,2024-04-29 02:36:30,Success,30,,150,2024-04-29 02:34:00
LOG-1440,COMP-0008,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-29 02:48:00,2024-04-29 02:50:00,Success,50,,120,2024-04-29 02:48:00
LOG-1441,COMP-0009,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-29 02:45:00,2024-04-29 02:45:15,Success,3,,15,2024-04-29 02:45:00
LOG-1442,COMP-0009,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-29 02:31:00,2024-04-29 02:31:45,Success,25,,45,2024-04-29 02:31:00
LOG-1443,COMP-0009,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-29 02:42:00,2024-04-29 02:43:00,Success,15,,60,2024-04-29 02:42:00
LOG-1444,COMP-0009,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-29 02:18:00,2024-04-29 02:20:30,Success,30,,150,2024-04-29 02:18:00
LOG-1445,COMP-0009,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-29 02:53:00,2024-04-29 02:55:00,Success,50,,120,2024-04-29 02:53:00
LOG-1446,COMP-0010,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-29 02:31:00,2024-04-29 02:31:15,Success,3,,15,2024-04-29 02:31:00
LOG-1447,COMP-0010,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-29 02:03:00,2024-04-29 02:03:45,Success,25,,45,2024-04-29 02:03:00
LOG-1448,COMP-0010,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-29 02:35:00,2024-04-29 02:36:00,Success,15,,60,2024-04-29 02:35:00
LOG-1449,COMP-0010,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-29 02:40:00,2024-04-29 02:42:30,Success,30,,150,2024-04-29 02:40:00
LOG-1450,COMP-0010,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-29 02:15:00,2024-04-29 02:17:00,Success,50,,120,2024-04-29 02:15:00
LOG-1451,COMP-0001,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-30 02:59:00,2024-04-30 02:59:15,Success,3,,15,2024-04-30 02:59:00
LOG-1452,COMP-0001,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-30 02:05:00,2024-04-30 02:05:45,Failed,0,Connection timeout,0,2024-04-30 02:05:00
LOG-1453,COMP-0001,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-30 02:46:00,2024-04-30 02:47:00,Success,15,,60,2024-04-30 02:46:00
LOG-1454,COMP-0001,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-30 02:53:00,2024-04-30 02:55:30,Success,30,,150,2024-04-30 02:53:00
LOG-1455,COMP-0001,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-30 02:10:00,2024-04-30 02:12:00,Failed,0,Connection timeout,0,2024-04-30 02:10:00
LOG-1456,COMP-0002,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-30 02:25:00,2024-04-30 02:25:15,Success,3,,15,2024-04-30 02:25:00
LOG-1457,COMP-0002,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-30 02:37:00,2024-04-30 02:37:45,Success,25,,45,2024-04-30 02:37:00
LOG-1458,COMP-0002,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-30 02:26:00,2024-04-30 02:27:00,Failed,0,Connection timeout,0,2024-04-30 02:26:00
LOG-1459,COMP-0002,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-30 02:26:00,2024-04-30 02:28:30,Success,30,,150,2024-04-30 02:26:00
LOG-1460,COMP-0002,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-30 02:09:00,2024-04-30 02:11:00,Success,50,,120,2024-04-30 02:09:00
LOG-1461,COMP-0003,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-30 02:23:00,2024-04-30 02:23:15,Success,3,,15,2024-04-30 02:23:00
LOG-1462,COMP-0003,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-30 02:53:00,2024-04-30 02:53:45,Success,25,,45,2024-04-30 02:53:00
LOG-1463,COMP-0003,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-30 02:13:00,2024-04-30 02:14:00,Success,15,,60,2024-04-30 02:13:00
LOG-1464,COMP-0003,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-30 02:41:00,2024-04-30 02:43:30,Success,30,,150,2024-04-30 02:41:00
LOG-1465,COMP-0003,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-30 02:29:00,2024-04-30 02:31:00,Success,50,,120,2024-04-30 02:29:00
LOG-1466,COMP-0004,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-30 02:19:00,2024-04-30 02:19:15,Failed,0,Connection timeout,0,2024-04-30 02:19:00
LOG-1467,COMP-0004,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-30 02:52:00,2024-04-30 02:52:45,Success,25,,45,2024-04-30 02:52:00
LOG-1468,COMP-0004,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-30 02:08:00,2024-04-30 02:09:00,Success,15,,60,2024-04-30 02:08:00
LOG-1469,COMP-0004,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-30 02:49:00,2024-04-30 02:51:30,Success,30,,150,2024-04-30 02:49:00
LOG-1470,COMP-0004,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-30 02:53:00,2024-04-30 02:55:00,Success,50,,120,2024-04-30 02:53:00
LOG-1471,COMP-0005,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-30 02:43:00,2024-04-30 02:43:15,Failed,0,Connection timeout,0,2024-04-30 02:43:00
LOG-1472,COMP-0005,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-30 02:30:00,2024-04-30 02:30:45,Success,25,,45,2024-04-30 02:30:00
LOG-1473,COMP-0005,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-30 02:48:00,2024-04-30 02:49:00,Failed,0,Connection timeout,0,2024-04-30 02:48:00
LOG-1474,COMP-0005,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-30 02:53:00,2024-04-30 02:55:30,Success,30,,150,2024-04-30 02:53:00
LOG-1475,COMP-0005,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-30 02:28:00,2024-04-30 02:30:00,Success,50,,120,2024-04-30 02:28:00
LOG-1476,COMP-0006,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-30 02:15:00,2024-04-30 02:15:15,Failed,0,Connection timeout,0,2024-04-30 02:15:00
LOG-1477,COMP-0006,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-30 02:49:00,2024-04-30 02:49:45,Success,25,,45,2024-04-30 02:49:00
LOG-1478,COMP-0006,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-30 02:40:00,2024-04-30 02:41:00,Failed,0,Connection timeout,0,2024-04-30 02:40:00
LOG-1479,COMP-0006,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-30 02:46:00,2024-04-30 02:48:30,Success,30,,150,2024-04-30 02:46:00
LOG-1480,COMP-0006,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-30 02:45:00,2024-04-30 02:47:00,Success,50,,120,2024-04-30 02:45:00
LOG-1481,COMP-0007,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-30 02:27:00,2024-04-30 02:27:15,Success,3,,15,2024-04-30 02:27:00
LOG-1482,COMP-0007,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-30 02:37:00,2024-04-30 02:37:45,Success,25,,45,2024-04-30 02:37:00
LOG-1483,COMP-0007,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-30 02:02:00,2024-04-30 02:03:00,Success,15,,60,2024-04-30 02:02:00
LOG-1484,COMP-0007,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-30 02:53:00,2024-04-30 02:55:30,Success,30,,150,2024-04-30 02:53:00
LOG-1485,COMP-0007,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-30 02:45:00,2024-04-30 02:47:00,Success,50,,120,2024-04-30 02:45:00
LOG-1486,COMP-0008,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-30 02:56:00,2024-04-30 02:56:15,Failed,0,Connection timeout,0,2024-04-30 02:56:00
LOG-1487,COMP-0008,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-30 02:15:00,2024-04-30 02:15:45,Success,25,,45,2024-04-30 02:15:00
LOG-1488,COMP-0008,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-30 02:17:00,2024-04-30 02:18:00,Success,15,,60,2024-04-30 02:17:00
LOG-1489,COMP-0008,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-30 02:43:00,2024-04-30 02:45:30,Success,30,,150,2024-04-30 02:43:00
LOG-1490,COMP-0008,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-30 02:27:00,2024-04-30 02:29:00,Success,50,,120,2024-04-30 02:27:00
LOG-1491,COMP-0009,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-30 02:19:00,2024-04-30 02:19:15,Success,3,,15,2024-04-30 02:19:00
LOG-1492,COMP-0009,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-30 02:55:00,2024-04-30 02:55:45,Success,25,,45,2024-04-30 02:55:00
LOG-1493,COMP-0009,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-30 02:43:00,2024-04-30 02:44:00,Success,15,,60,2024-04-30 02:43:00
LOG-1494,COMP-0009,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-30 02:26:00,2024-04-30 02:28:30,Success,30,,150,2024-04-30 02:26:00
LOG-1495,COMP-0009,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-30 02:54:00,2024-04-30 02:56:00,Success,50,,120,2024-04-30 02:54:00
LOG-1496,COMP-0010,WF-01,01_Tally_Company_Sync,Scheduled,2024-04-30 02:18:00,2024-04-30 02:18:15,Success,3,,15,2024-04-30 02:18:00
LOG-1497,COMP-0010,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-04-30 02:17:00,2024-04-30 02:17:45,Success,25,,45,2024-04-30 02:17:00
LOG-1498,COMP-0010,WF-03,03_Tally_Party_Sync,Scheduled,2024-04-30 02:25:00,2024-04-30 02:26:00,Success,15,,60,2024-04-30 02:25:00
LOG-1499,COMP-0010,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-04-30 02:08:00,2024-04-30 02:10:30,Success,30,,150,2024-04-30 02:08:00
LOG-1500,COMP-0010,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-04-30 02:25:00,2024-04-30 02:27:00,Success,50,,120,2024-04-30 02:25:00
LOG-1501,COMP-0001,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-01 02:17:00,2024-05-01 02:17:15,Success,3,,15,2024-05-01 02:17:00
LOG-1502,COMP-0001,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-01 02:38:00,2024-05-01 02:38:45,Failed,0,Connection timeout,0,2024-05-01 02:38:00
LOG-1503,COMP-0001,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-01 02:32:00,2024-05-01 02:33:00,Success,15,,60,2024-05-01 02:32:00
LOG-1504,COMP-0001,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-01 02:37:00,2024-05-01 02:39:30,Success,30,,150,2024-05-01 02:37:00
LOG-1505,COMP-0001,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-01 02:30:00,2024-05-01 02:32:00,Success,50,,120,2024-05-01 02:30:00
LOG-1506,COMP-0002,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-01 02:00:00,2024-05-01 02:00:15,Success,3,,15,2024-05-01 02:00:00
LOG-1507,COMP-0002,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-01 02:51:00,2024-05-01 02:51:45,Success,25,,45,2024-05-01 02:51:00
LOG-1508,COMP-0002,WF-03,03_Tally_Party_Sync,Scheduled,2024-05-01 02:19:00,2024-05-01 02:20:00,Failed,0,Connection timeout,0,2024-05-01 02:19:00
LOG-1509,COMP-0002,WF-05,05_Tally_Sales_Voucher_Sync,Scheduled,2024-05-01 02:08:00,2024-05-01 02:10:30,Success,30,,150,2024-05-01 02:08:00
LOG-1510,COMP-0002,WF-09,09_Tally_Inventory_Sync,Scheduled,2024-05-01 02:03:00,2024-05-01 02:05:00,Success,50,,120,2024-05-01 02:03:00
LOG-1511,COMP-0003,WF-01,01_Tally_Company_Sync,Scheduled,2024-05-01 02:11:00,2024-05-01 02:11:15,Success,3,,15,2024-05-01 02:11:00
LOG-1512,COMP-0003,WF-02,02_Tally_Ledger_Sync,Scheduled,2024-05-01 02:14:00,2024-05-01 02:14:45,Success,25,,45,2024-05-01 02:14:00
